assumed_active_fraction,failure_epoch_fraction,failure_std,moved_per_epoch,brier,n
0.24,0.23958333333333334,0.11934824056203144,6.444444444444444,0.012697747607921557,12
0.28,0.3298611111111111,0.11300857733901687,9.506944444444445,0.07226708879596803,12
0.32,0.4826388888888889,0.24519262509438047,8.98611111111111,0.18460943266782834,12
